Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommisioned
48139,PO BOX,HAMBURG,MI,PRIMARY,42.45,-83.79,NA-US-MI-HAMBURG,FALSE
49241,STANDARD,HANOVER,MI,PRIMARY,42.1,-84.55,NA-US-MI-HANOVER,FALSE
48441,STANDARD,HARBOR BEACH,MI,PRIMARY,43.84,-82.65,NA-US-MI-HARBOR BEACH,FALSE
48028,STANDARD,HARSENS ISLAND,MI,PRIMARY,42.59,-82.57,NA-US-MI-HARSENS ISLAND,FALSE
48353,STANDARD,HARTLAND,MI,PRIMARY,42.65,-83.75,NA-US-MI-HARTLAND,FALSE
48030,STANDARD,HAZEL PARK,MI,PRIMARY,42.46,-83.09,NA-US-MI-HAZEL PARK,FALSE
48356,STANDARD,HIGHLAND,MI,PRIMARY,42.63,-83.61,NA-US-MI-HIGHLAND,FALSE
48357,STANDARD,HIGHLAND,MI,PRIMARY,42.63,-83.61,NA-US-MI-HIGHLAND,FALSE
49242,STANDARD,HILLSDALE,MI,PRIMARY,41.92,-84.63,NA-US-MI-HILLSDALE,FALSE
48442,STANDARD,HOLLY,MI,PRIMARY,42.79,-83.62,NA-US-MI-HOLLY,FALSE
49245,STANDARD,HOMER,MI,PRIMARY,42.14,-84.81,NA-US-MI-HOMER,FALSE
49246,STANDARD,HORTON,MI,PRIMARY,42.15,-84.51,NA-US-MI-HORTON,FALSE
49247,STANDARD,HUDSON,MI,PRIMARY,41.85,-84.34,NA-US-MI-HUDSON,FALSE
48140,STANDARD,IDA,MI,PRIMARY,41.91,-83.57,NA-US-MI-IDA,FALSE
48444,STANDARD,IMLAY CITY,MI,PRIMARY,43.01,-83.07,NA-US-MI-IMLAY CITY,FALSE
48141,STANDARD,INKSTER,MI,PRIMARY,42.29,-83.31,NA-US-MI-INKSTER,FALSE
49201,STANDARD,JACKSON,MI,PRIMARY,42.24,-84.4,NA-US-MI-JACKSON,FALSE
49202,STANDARD,JACKSON,MI,PRIMARY,42.24,-84.4,NA-US-MI-JACKSON,FALSE
49203,STANDARD,JACKSON,MI,PRIMARY,42.24,-84.4,NA-US-MI-JACKSON,FALSE
49204,PO BOX,JACKSON,MI,PRIMARY,42.24,-84.4,NA-US-MI-JACKSON,FALSE
49248,STANDARD,JASPER,MI,PRIMARY,41.74,-83.94,NA-US-MI-JASPER,FALSE
48032,STANDARD,JEDDO,MI,PRIMARY,43.15,-82.58,NA-US-MI-JEDDO,FALSE
49249,STANDARD,JEROME,MI,PRIMARY,42.03,-84.45,NA-US-MI-JEROME,FALSE
49250,STANDARD,JONESVILLE,MI,PRIMARY,41.98,-84.66,NA-US-MI-JONESVILLE,FALSE
48320,STANDARD,KEEGO HARBOR,MI,PRIMARY,42.6,-83.34,NA-US-MI-KEEGO HARBOR,FALSE
48432,STANDARD,FILION,MI,PRIMARY,43.9,-82.96,NA-US-MI-FILION,FALSE
48445,STANDARD,KINDE,MI,PRIMARY,43.93,-82.99,NA-US-MI-KINDE,FALSE
48143,PO BOX,LAKELAND,MI,PRIMARY,42.46,-83.85,NA-US-MI-LAKELAND,FALSE
48359,STANDARD,LAKE ORION,MI,PRIMARY,42.78,-83.24,NA-US-MI-LAKE ORION,FALSE
48360,STANDARD,LAKE ORION,MI,PRIMARY,42.78,-83.24,NA-US-MI-LAKE ORION,FALSE
48361,PO BOX,LAKE ORION,MI,PRIMARY,42.78,-83.24,NA-US-MI-LAKE ORION,FALSE
48362,STANDARD,LAKE ORION,MI,PRIMARY,42.78,-83.24,NA-US-MI-LAKE ORION,FALSE
48366,PO BOX,LAKEVILLE,MI,PRIMARY,42.81,-83.14,NA-US-MI-LAKEVILLE,FALSE
48144,STANDARD,LAMBERTVILLE,MI,PRIMARY,41.74,-83.62,NA-US-MI-LAMBERTVILLE,FALSE
48446,STANDARD,LAPEER,MI,PRIMARY,43.04,-83.32,NA-US-MI-LAPEER,FALSE
48449,STANDARD,LENNON,MI,PRIMARY,42.98,-83.93,NA-US-MI-LENNON,FALSE
48367,STANDARD,LEONARD,MI,PRIMARY,42.86,-83.14,NA-US-MI-LEONARD,FALSE
49251,STANDARD,LESLIE,MI,PRIMARY,42.45,-84.43,NA-US-MI-LESLIE,FALSE
48450,STANDARD,LEXINGTON,MI,PRIMARY,43.26,-82.53,NA-US-MI-LEXINGTON,FALSE
48146,STANDARD,LINCOLN PARK,MI,PRIMARY,42.24,-83.18,NA-US-MI-LINCOLN PARK,FALSE
48451,STANDARD,LINDEN,MI,PRIMARY,42.81,-83.78,NA-US-MI-LINDEN,FALSE
49252,STANDARD,LITCHFIELD,MI,PRIMARY,42.04,-84.75,NA-US-MI-LITCHFIELD,FALSE
48150,STANDARD,LIVONIA,MI,PRIMARY,42.39,-83.37,NA-US-MI-LIVONIA,FALSE
48151,PO BOX,LIVONIA,MI,PRIMARY,42.39,-83.37,NA-US-MI-LIVONIA,FALSE
48152,STANDARD,LIVONIA,MI,PRIMARY,42.39,-83.37,NA-US-MI-LIVONIA,FALSE
48153,PO BOX,LIVONIA,MI,PRIMARY,42.39,-83.37,NA-US-MI-LIVONIA,FALSE
48154,STANDARD,LIVONIA,MI,PRIMARY,42.39,-83.37,NA-US-MI-LIVONIA,FALSE
48158,STANDARD,MANCHESTER,MI,PRIMARY,42.14,-84.03,NA-US-MI-MANCHESTER,FALSE
49253,STANDARD,MANITOU BEACH,MI,PRIMARY,41.95,-84.26,NA-US-MI-MANITOU BEACH,FALSE
48039,STANDARD,MARINE CITY,MI,PRIMARY,42.71,-82.49,NA-US-MI-MARINE CITY,FALSE
48453,STANDARD,MARLETTE,MI,PRIMARY,43.32,-83.08,NA-US-MI-MARLETTE,FALSE
48040,STANDARD,MARYSVILLE,MI,PRIMARY,42.91,-82.47,NA-US-MI-MARYSVILLE,FALSE
48454,STANDARD,MELVIN,MI,PRIMARY,43.18,-82.86,NA-US-MI-MELVIN,FALSE
48041,STANDARD,MEMPHIS,MI,PRIMARY,42.89,-82.76,NA-US-MI-MEMPHIS,FALSE
48455,STANDARD,METAMORA,MI,PRIMARY,42.94,-83.29,NA-US-MI-METAMORA,FALSE
49254,STANDARD,MICHIGAN CENTER,MI,PRIMARY,42.22,-84.32,NA-US-MI-MICHIGAN CENTER,FALSE
48160,STANDARD,MILAN,MI,PRIMARY,42.08,-83.68,NA-US-MI-MILAN,FALSE
48380,STANDARD,MILFORD,MI,PRIMARY,42.58,-83.6,NA-US-MI-MILFORD,FALSE
48381,STANDARD,MILFORD,MI,PRIMARY,42.58,-83.6,NA-US-MI-MILFORD,FALSE
48456,STANDARD,MINDEN CITY,MI,PRIMARY,43.67,-82.77,NA-US-MI-MINDEN CITY,FALSE
48465,STANDARD,PALMS,MI,PRIMARY,43.62,-82.73,NA-US-MI-PALMS,FALSE
48110,PO BOX,AZALIA,MI,PRIMARY,42.01,-83.66,NA-US-MI-AZALIA,FALSE
48133,STANDARD,ERIE,MI,PRIMARY,41.79,-83.49,NA-US-MI-ERIE,FALSE
48145,STANDARD,LA SALLE,MI,PRIMARY,41.86,-83.45,NA-US-MI-LA SALLE,FALSE
48157,STANDARD,LUNA PIER,MI,PRIMARY,41.8,-83.44,NA-US-MI-LUNA PIER,FALSE
48159,STANDARD,MAYBEE,MI,PRIMARY,42,-83.51,NA-US-MI-MAYBEE,FALSE
48161,STANDARD,MONROE,MI,PRIMARY,41.91,-83.38,NA-US-MI-MONROE,FALSE
48162,STANDARD,MONROE,MI,PRIMARY,41.91,-83.38,NA-US-MI-MONROE,FALSE
48166,STANDARD,NEWPORT,MI,PRIMARY,42,-83.3,NA-US-MI-NEWPORT,FALSE
49255,STANDARD,MONTGOMERY,MI,PRIMARY,41.77,-84.8,NA-US-MI-MONTGOMERY,FALSE
48457,STANDARD,MONTROSE,MI,PRIMARY,43.17,-83.89,NA-US-MI-MONTROSE,FALSE
49256,STANDARD,MORENCI,MI,PRIMARY,41.72,-84.21,NA-US-MI-MORENCI,FALSE
49257,PO BOX,MOSCOW,MI,PRIMARY,42.02,-84.55,NA-US-MI-MOSCOW,FALSE
49258,PO BOX,MOSHERVILLE,MI,PRIMARY,42.05,-84.66,NA-US-MI-MOSHERVILLE,FALSE
48035,STANDARD,CLINTON TOWNSHIP,MI,PRIMARY,42.58,-82.91,NA-US-MI-CLINTON TOWNSHIP,FALSE
48036,STANDARD,CLINTON TOWNSHIP,MI,PRIMARY,42.58,-82.91,NA-US-MI-CLINTON TOWNSHIP,FALSE
48038,STANDARD,CLINTON TOWNSHIP,MI,PRIMARY,42.58,-82.91,NA-US-MI-CLINTON TOWNSHIP,FALSE
48042,STANDARD,MACOMB,MI,PRIMARY,42.66,-82.91,NA-US-MI-MACOMB,FALSE
48043,STANDARD,MOUNT CLEMENS,MI,PRIMARY,42.59,-82.88,NA-US-MI-MOUNT CLEMENS,FALSE
48044,STANDARD,MACOMB,MI,PRIMARY,42.66,-82.91,NA-US-MI-MACOMB,FALSE
48045,STANDARD,HARRISON TOWNSHIP,MI,PRIMARY,42.58,-82.81,NA-US-MI-HARRISON TOWNSHIP,FALSE
48046,PO BOX,MOUNT CLEMENS,MI,PRIMARY,42.59,-82.88,NA-US-MI-MOUNT CLEMENS,FALSE
48458,STANDARD,MOUNT MORRIS,MI,PRIMARY,43.11,-83.69,NA-US-MI-MOUNT MORRIS,FALSE
49259,STANDARD,MUNITH,MI,PRIMARY,42.39,-84.25,NA-US-MI-MUNITH,FALSE
49261,PO BOX,NAPOLEON,MI,PRIMARY,42.16,-84.24,NA-US-MI-NAPOLEON,FALSE
48047,STANDARD,NEW BALTIMORE,MI,PRIMARY,42.68,-82.73,NA-US-MI-NEW BALTIMORE,FALSE
48051,STANDARD,NEW BALTIMORE,MI,PRIMARY,42.68,-82.73,NA-US-MI-NEW BALTIMORE,FALSE
48164,STANDARD,NEW BOSTON,MI,PRIMARY,42.14,-83.36,NA-US-MI-NEW BOSTON,FALSE
48048,STANDARD,NEW HAVEN,MI,PRIMARY,42.73,-82.79,NA-US-MI-NEW HAVEN,FALSE
48050,STANDARD,NEW HAVEN,MI,PRIMARY,42.73,-82.79,NA-US-MI-NEW HAVEN,FALSE
48165,STANDARD,NEW HUDSON,MI,PRIMARY,42.5,-83.61,NA-US-MI-NEW HUDSON,FALSE
48460,STANDARD,NEW LOTHROP,MI,PRIMARY,43.11,-83.96,NA-US-MI-NEW LOTHROP,FALSE
49262,STANDARD,NORTH ADAMS,MI,PRIMARY,41.97,-84.52,NA-US-MI-NORTH ADAMS,FALSE
48461,STANDARD,NORTH BRANCH,MI,PRIMARY,43.22,-83.19,NA-US-MI-NORTH BRANCH,FALSE
48049,STANDARD,NORTH STREET,MI,PRIMARY,43.03,-82.56,NA-US-MI-NORTH STREET,FALSE
48167,STANDARD,NORTHVILLE,MI,PRIMARY,42.43,-83.48,NA-US-MI-NORTHVILLE,FALSE
48168,STANDARD,NORTHVILLE,MI,PRIMARY,42.4,-83.6,NA-US-MI-NORTHVILLE,FALSE
48175,PO BOX,SALEM,MI,PRIMARY,42.4,-83.58,NA-US-MI-SALEM,FALSE
49263,PO BOX,NORVELL,MI,PRIMARY,42.15,-84.18,NA-US-MI-NORVELL,FALSE
48374,STANDARD,NOVI,MI,PRIMARY,42.47,-83.49,NA-US-MI-NOVI,FALSE
48375,STANDARD,NOVI,MI,PRIMARY,42.47,-83.49,NA-US-MI-NOVI,FALSE
48376,PO BOX,NOVI,MI,PRIMARY,42.47,-83.49,NA-US-MI-NOVI,FALSE
48377,STANDARD,NOVI,MI,PRIMARY,42.47,-83.49,NA-US-MI-NOVI,FALSE
49264,STANDARD,ONONDAGA,MI,PRIMARY,42.44,-84.56,NA-US-MI-ONONDAGA,FALSE
49265,STANDARD,ONSTED,MI,PRIMARY,42,-84.19,NA-US-MI-ONSTED,FALSE
48462,STANDARD,ORTONVILLE,MI,PRIMARY,42.85,-83.44,NA-US-MI-ORTONVILLE,FALSE
49266,STANDARD,OSSEO,MI,PRIMARY,41.82,-84.53,NA-US-MI-OSSEO,FALSE
48463,STANDARD,OTISVILLE,MI,PRIMARY,43.16,-83.52,NA-US-MI-OTISVILLE,FALSE
49267,STANDARD,OTTAWA LAKE,MI,PRIMARY,41.76,-83.74,NA-US-MI-OTTAWA LAKE,FALSE
48464,STANDARD,OTTER LAKE,MI,PRIMARY,43.21,-83.46,NA-US-MI-OTTER LAKE,FALSE
48370,STANDARD,OXFORD,MI,PRIMARY,42.82,-83.25,NA-US-MI-OXFORD,FALSE
48371,STANDARD,OXFORD,MI,PRIMARY,42.82,-83.25,NA-US-MI-OXFORD,FALSE
49268,STANDARD,PALMYRA,MI,PRIMARY,41.87,-83.94,NA-US-MI-PALMYRA,FALSE
49269,STANDARD,PARMA,MI,PRIMARY,42.25,-84.59,NA-US-MI-PARMA,FALSE
48466,STANDARD,PECK,MI,PRIMARY,43.25,-82.81,NA-US-MI-PECK,FALSE
49270,STANDARD,PETERSBURG,MI,PRIMARY,41.89,-83.71,NA-US-MI-PETERSBURG,FALSE
48169,STANDARD,PINCKNEY,MI,PRIMARY,42.45,-83.94,NA-US-MI-PINCKNEY,FALSE
49271,STANDARD,PITTSFORD,MI,PRIMARY,41.9,-84.43,NA-US-MI-PITTSFORD,FALSE
49272,STANDARD,PLEASANT LAKE,MI,PRIMARY,42.39,-84.34,NA-US-MI-PLEASANT LAKE,FALSE
48170,STANDARD,PLYMOUTH,MI,PRIMARY,42.37,-83.46,NA-US-MI-PLYMOUTH,FALSE
48321,PO BOX,AUBURN HILLS,MI,PRIMARY,42.67,-83.24,NA-US-MI-AUBURN HILLS,FALSE
48322,STANDARD,WEST BLOOMFIELD,MI,PRIMARY,42.56,-83.38,NA-US-MI-WEST BLOOMFIELD,FALSE
48323,STANDARD,WEST BLOOMFIELD,MI,PRIMARY,42.56,-83.38,NA-US-MI-WEST BLOOMFIELD,FALSE
48324,STANDARD,WEST BLOOMFIELD,MI,PRIMARY,42.56,-83.38,NA-US-MI-WEST BLOOMFIELD,FALSE
48325,PO BOX,WEST BLOOMFIELD,MI,PRIMARY,42.56,-83.38,NA-US-MI-WEST BLOOMFIELD,FALSE
48326,STANDARD,AUBURN HILLS,MI,PRIMARY,42.67,-83.24,NA-US-MI-AUBURN HILLS,FALSE
48340,STANDARD,PONTIAC,MI,PRIMARY,42.64,-83.28,NA-US-MI-PONTIAC,FALSE
48341,STANDARD,PONTIAC,MI,PRIMARY,42.64,-83.28,NA-US-MI-PONTIAC,FALSE
48342,STANDARD,PONTIAC,MI,PRIMARY,42.64,-83.28,NA-US-MI-PONTIAC,FALSE
48343,PO BOX,PONTIAC,MI,PRIMARY,42.64,-83.28,NA-US-MI-PONTIAC,FALSE
48467,STANDARD,PORT AUSTIN,MI,PRIMARY,44.04,-82.99,NA-US-MI-PORT AUSTIN,FALSE
48468,STANDARD,PORT HOPE,MI,PRIMARY,43.93,-82.71,NA-US-MI-PORT HOPE,FALSE
48059,STANDARD,FORT GRATIOT,MI,PRIMARY,43.07,-82.49,NA-US-MI-FORT GRATIOT,FALSE
48060,STANDARD,PORT HURON,MI,PRIMARY,42.97,-82.42,NA-US-MI-PORT HURON,FALSE
48061,PO BOX,PORT HURON,MI,PRIMARY,42.97,-82.42,NA-US-MI-PORT HURON,FALSE
48469,STANDARD,PORT SANILAC,MI,PRIMARY,43.43,-82.54,NA-US-MI-PORT SANILAC,FALSE
49274,STANDARD,READING,MI,PRIMARY,41.83,-84.74,NA-US-MI-READING,FALSE
48062,STANDARD,RICHMOND,MI,PRIMARY,42.8,-82.75,NA-US-MI-RICHMOND,FALSE
48063,STANDARD,COLUMBUS,MI,PRIMARY,42.85,-82.68,NA-US-MI-COLUMBUS,FALSE
48064,STANDARD,CASCO,MI,PRIMARY,42.76,-82.67,NA-US-MI-CASCO,FALSE
49276,STANDARD,RIGA,MI,PRIMARY,41.78,-83.79,NA-US-MI-RIGA,FALSE
49277,STANDARD,RIVES JUNCTION,MI,PRIMARY,42.38,-84.46,NA-US-MI-RIVES JUNCTION,FALSE
48306,STANDARD,ROCHESTER,MI,PRIMARY,42.68,-83.12,NA-US-MI-ROCHESTER,FALSE
48307,STANDARD,ROCHESTER,MI,PRIMARY,42.68,-83.12,NA-US-MI-ROCHESTER,FALSE
48308,PO BOX,ROCHESTER,MI,PRIMARY,42.68,-83.12,NA-US-MI-ROCHESTER,FALSE
48309,STANDARD,ROCHESTER,MI,PRIMARY,42.68,-83.12,NA-US-MI-ROCHESTER,FALSE
48363,STANDARD,OAKLAND,MI,PRIMARY,42.77,-83.16,NA-US-MI-OAKLAND,FALSE
48173,STANDARD,ROCKWOOD,MI,PRIMARY,42.07,-83.24,NA-US-MI-ROCKWOOD,FALSE
48065,STANDARD,ROMEO,MI,PRIMARY,42.8,-83,NA-US-MI-ROMEO,FALSE
48096,STANDARD,RAY,MI,PRIMARY,42.78,-82.93,NA-US-MI-RAY,FALSE
48174,STANDARD,ROMULUS,MI,PRIMARY,42.22,-83.36,NA-US-MI-ROMULUS,FALSE
48066,STANDARD,ROSEVILLE,MI,PRIMARY,42.5,-82.93,NA-US-MI-ROSEVILLE,FALSE
48067,STANDARD,ROYAL OAK,MI,PRIMARY,42.5,-83.15,NA-US-MI-ROYAL OAK,FALSE
48068,PO BOX,ROYAL OAK,MI,PRIMARY,42.5,-83.15,NA-US-MI-ROYAL OAK,FALSE
48069,STANDARD,PLEASANT RIDGE,MI,PRIMARY,42.47,-83.14,NA-US-MI-PLEASANT RIDGE,FALSE
48070,STANDARD,HUNTINGTON WOODS,MI,PRIMARY,42.48,-83.16,NA-US-MI-HUNTINGTON WOODS,FALSE
48071,STANDARD,MADISON HEIGHTS,MI,PRIMARY,42.5,-83.1,NA-US-MI-MADISON HEIGHTS,FALSE
48072,STANDARD,BERKLEY,MI,PRIMARY,42.49,-83.18,NA-US-MI-BERKLEY,FALSE
48073,STANDARD,ROYAL OAK,MI,PRIMARY,42.5,-83.15,NA-US-MI-ROYAL OAK,FALSE
48470,STANDARD,RUTH,MI,PRIMARY,43.74,-82.75,NA-US-MI-RUTH,FALSE
48115,PO BOX,BRIDGEWATER,MI,PRIMARY,42.16,-83.89,NA-US-MI-BRIDGEWATER,FALSE
48176,STANDARD,SALINE,MI,PRIMARY,42.17,-83.78,NA-US-MI-SALINE,FALSE
48177,PO BOX,SAMARIA,MI,PRIMARY,41.8,-83.57,NA-US-MI-SAMARIA,FALSE
49279,STANDARD,SAND CREEK,MI,PRIMARY,41.76,-84.07,NA-US-MI-SAND CREEK,FALSE
48471,STANDARD,SANDUSKY,MI,PRIMARY,43.42,-82.83,NA-US-MI-SANDUSKY,FALSE
48074,STANDARD,SMITHS CREEK,MI,PRIMARY,42.91,-82.6,NA-US-MI-SMITHS CREEK,FALSE
48472,STANDARD,SNOVER,MI,PRIMARY,43.5,-82.97,NA-US-MI-SNOVER,FALSE
49282,STANDARD,SOMERSET CENTER,MI,PRIMARY,42.05,-84.42,NA-US-MI-SOMERSET CENTER,FALSE
48025,STANDARD,FRANKLIN,MI,PRIMARY,42.51,-83.3,NA-US-MI-FRANKLIN,FALSE
48033,STANDARD,SOUTHFIELD,MI,PRIMARY,42.46,-83.28,NA-US-MI-SOUTHFIELD,FALSE
48034,STANDARD,SOUTHFIELD,MI,PRIMARY,42.47,-83.25,NA-US-MI-SOUTHFIELD,FALSE
48037,PO BOX,SOUTHFIELD,MI,PRIMARY,42.47,-83.25,NA-US-MI-SOUTHFIELD,FALSE
48075,STANDARD,SOUTHFIELD,MI,PRIMARY,42.47,-83.25,NA-US-MI-SOUTHFIELD,FALSE
48076,STANDARD,SOUTHFIELD,MI,PRIMARY,42.47,-83.25,NA-US-MI-SOUTHFIELD,FALSE
48086,PO BOX,SOUTHFIELD,MI,PRIMARY,42.47,-83.25,NA-US-MI-SOUTHFIELD,FALSE
48178,STANDARD,SOUTH LYON,MI,PRIMARY,42.46,-83.65,NA-US-MI-SOUTH LYON,FALSE
48179,STANDARD,SOUTH ROCKWOOD,MI,PRIMARY,42.06,-83.26,NA-US-MI-SOUTH ROCKWOOD,FALSE
49283,STANDARD,SPRING ARBOR,MI,PRIMARY,42.2,-84.55,NA-US-MI-SPRING ARBOR,FALSE
49284,STANDARD,SPRINGPORT,MI,PRIMARY,42.37,-84.69,NA-US-MI-SPRINGPORT,FALSE
48054,STANDARD,EAST CHINA,MI,PRIMARY,42.77,-82.53,NA-US-MI-EAST CHINA,FALSE
48079,STANDARD,SAINT CLAIR,MI,PRIMARY,42.82,-82.49,NA-US-MI-SAINT CLAIR,FALSE
48080,STANDARD,SAINT CLAIR SHORES,MI,PRIMARY,42.49,-82.89,NA-US-MI-SAINT CLAIR SHORES,FALSE
48081,STANDARD,SAINT CLAIR SHORES,MI,PRIMARY,42.49,-82.89,NA-US-MI-SAINT CLAIR SHORES,FALSE
48082,STANDARD,SAINT CLAIR SHORES,MI,PRIMARY,42.49,-82.89,NA-US-MI-SAINT CLAIR SHORES,FALSE
49285,STANDARD,STOCKBRIDGE,MI,PRIMARY,42.45,-84.17,NA-US-MI-STOCKBRIDGE,FALSE
48473,STANDARD,SWARTZ CREEK,MI,PRIMARY,42.96,-83.82,NA-US-MI-SWARTZ CREEK,FALSE
48180,STANDARD,TAYLOR,MI,PRIMARY,42.22,-83.26,NA-US-MI-TAYLOR,FALSE
49286,STANDARD,TECUMSEH,MI,PRIMARY,42,-83.94,NA-US-MI-TECUMSEH,FALSE
48182,STANDARD,TEMPERANCE,MI,PRIMARY,41.76,-83.57,NA-US-MI-TEMPERANCE,FALSE
49287,STANDARD,TIPTON,MI,PRIMARY,42.01,-84.06,NA-US-MI-TIPTON,FALSE
48183,STANDARD,TRENTON,MI,PRIMARY,42.13,-83.22,NA-US-MI-TRENTON,FALSE
48007,PO BOX,TROY,MI,PRIMARY,42.58,-83.14,NA-US-MI-TROY,FALSE
48083,STANDARD,TROY,MI,PRIMARY,42.58,-83.14,NA-US-MI-TROY,FALSE
48084,STANDARD,TROY,MI,PRIMARY,42.58,-83.14,NA-US-MI-TROY,FALSE
48085,STANDARD,TROY,MI,PRIMARY,42.58,-83.14,NA-US-MI-TROY,FALSE
48098,STANDARD,TROY,MI,PRIMARY,42.58,-83.14,NA-US-MI-TROY,FALSE
48099,PO BOX,TROY,MI,PRIMARY,42.58,-83.14,NA-US-MI-TROY,FALSE
48475,STANDARD,UBLY,MI,PRIMARY,43.71,-82.93,NA-US-MI-UBLY,FALSE
48387,PO BOX,UNION LAKE,MI,PRIMARY,42.61,-83.44,NA-US-MI-UNION LAKE,FALSE
48310,STANDARD,STERLING HEIGHTS,MI,PRIMARY,42.58,-83.03,NA-US-MI-STERLING HEIGHTS,FALSE
48311,PO BOX,STERLING HEIGHTS,MI,PRIMARY,42.58,-83.03,NA-US-MI-STERLING HEIGHTS,FALSE
48312,STANDARD,STERLING HEIGHTS,MI,PRIMARY,42.58,-83.03,NA-US-MI-STERLING HEIGHTS,FALSE
48313,STANDARD,STERLING HEIGHTS,MI,PRIMARY,42.58,-83.03,NA-US-MI-STERLING HEIGHTS,FALSE
48314,STANDARD,STERLING HEIGHTS,MI,PRIMARY,42.58,-83.03,NA-US-MI-STERLING HEIGHTS,FALSE
48315,STANDARD,UTICA,MI,PRIMARY,42.62,-83.02,NA-US-MI-UTICA,FALSE
48316,STANDARD,UTICA,MI,PRIMARY,42.62,-83.02,NA-US-MI-UTICA,FALSE
48317,STANDARD,UTICA,MI,PRIMARY,42.62,-83.02,NA-US-MI-UTICA,FALSE
48318,PO BOX,UTICA,MI,PRIMARY,42.62,-83.02,NA-US-MI-UTICA,FALSE
48476,PO BOX,VERNON,MI,PRIMARY,42.93,-84.02,NA-US-MI-VERNON,FALSE
49288,STANDARD,WALDRON,MI,PRIMARY,41.72,-84.41,NA-US-MI-WALDRON,FALSE
48382,STANDARD,COMMERCE TOWNSHIP,MI,PRIMARY,42.59,-83.5,NA-US-MI-COMMERCE TOWNSHIP,FALSE
48390,STANDARD,WALLED LAKE,MI,PRIMARY,42.53,-83.47,NA-US-MI-WALLED LAKE,FALSE
48391,PO BOX,WALLED LAKE,MI,PRIMARY,42.53,-83.47,NA-US-MI-WALLED LAKE,FALSE
48088,STANDARD,WARREN,MI,PRIMARY,42.49,-83.02,NA-US-MI-WARREN,FALSE
48089,STANDARD,WARREN,MI,PRIMARY,42.49,-83.02,NA-US-MI-WARREN,FALSE
48090,PO BOX,WARREN,MI,PRIMARY,42.49,-83.02,NA-US-MI-WARREN,FALSE
48091,STANDARD,WARREN,MI,PRIMARY,42.49,-83.02,NA-US-MI-WARREN,FALSE
48092,STANDARD,WARREN,MI,PRIMARY,42.49,-83.02,NA-US-MI-WARREN,FALSE
48093,STANDARD,WARREN,MI,PRIMARY,42.49,-83.02,NA-US-MI-WARREN,FALSE
48397,UNIQUE,WARREN,MI,PRIMARY,42.49,-83.02,NA-US-MI-WARREN,FALSE
48094,STANDARD,WASHINGTON,MI,PRIMARY,42.72,-83.03,NA-US-MI-WASHINGTON,FALSE
48095,STANDARD,WASHINGTON,MI,PRIMARY,42.72,-83.03,NA-US-MI-WASHINGTON,FALSE
48327,STANDARD,WATERFORD,MI,PRIMARY,42.66,-83.38,NA-US-MI-WATERFORD,FALSE
48328,STANDARD,WATERFORD,MI,PRIMARY,42.66,-83.38,NA-US-MI-WATERFORD,FALSE
48329,STANDARD,WATERFORD,MI,PRIMARY,42.66,-83.38,NA-US-MI-WATERFORD,FALSE
48330,PO BOX,DRAYTON PLAINS,MI,PRIMARY,42.68,-83.37,NA-US-MI-DRAYTON PLAINS,FALSE
48383,STANDARD,WHITE LAKE,MI,PRIMARY,42.65,-83.5,NA-US-MI-WHITE LAKE,FALSE
48386,STANDARD,WHITE LAKE,MI,PRIMARY,42.65,-83.5,NA-US-MI-WHITE LAKE,FALSE
48184,STANDARD,WAYNE,MI,PRIMARY,42.27,-83.38,NA-US-MI-WAYNE,FALSE
48185,STANDARD,WESTLAND,MI,PRIMARY,42.31,-83.38,NA-US-MI-WESTLAND,FALSE
48186,STANDARD,WESTLAND,MI,PRIMARY,42.31,-83.38,NA-US-MI-WESTLAND,FALSE
48187,STANDARD,CANTON,MI,PRIMARY,42.3,-83.48,NA-US-MI-CANTON,FALSE
48188,STANDARD,CANTON,MI,PRIMARY,42.3,-83.48,NA-US-MI-CANTON,FALSE
49289,PO BOX,WESTON,MI,PRIMARY,41.74,-84.06,NA-US-MI-WESTON,FALSE
48189,STANDARD,WHITMORE LAKE,MI,PRIMARY,42.42,-83.74,NA-US-MI-WHITMORE LAKE,FALSE
48190,PO BOX,WHITTAKER,MI,PRIMARY,42.12,-83.59,NA-US-MI-WHITTAKER,FALSE
48191,STANDARD,WILLIS,MI,PRIMARY,42.12,-83.57,NA-US-MI-WILLIS,FALSE
48393,STANDARD,WIXOM,MI,PRIMARY,42.52,-83.53,NA-US-MI-WIXOM,FALSE
48192,STANDARD,WYANDOTTE,MI,PRIMARY,42.21,-83.15,NA-US-MI-WYANDOTTE,FALSE
48193,STANDARD,RIVERVIEW,MI,PRIMARY,42.16,-83.21,NA-US-MI-RIVERVIEW,FALSE
48195,STANDARD,SOUTHGATE,MI,PRIMARY,42.2,-83.2,NA-US-MI-SOUTHGATE,FALSE
48097,STANDARD,YALE,MI,PRIMARY,43.12,-82.79,NA-US-MI-YALE,FALSE
48197,STANDARD,YPSILANTI,MI,PRIMARY,42.24,-83.62,NA-US-MI-YPSILANTI,FALSE
48198,STANDARD,YPSILANTI,MI,PRIMARY,42.24,-83.62,NA-US-MI-YPSILANTI,FALSE
49610,PO BOX,ACME,MI,PRIMARY,44.76,-85.48,NA-US-MI-ACME,FALSE
49301,STANDARD,ADA,MI,PRIMARY,42.95,-85.48,NA-US-MI-ADA,FALSE
